7.07945900e-01 7.12857105e+01
6.68344400e-01 7.05509851e+01
6.30957700e-01 6.97905097e+01
5.95662300e-01 6.90022002e+01
5.62341300e-01 6.81849343e+01
5.30884600e-01 6.73385666e+01
5.01187200e-01 6.64631948e+01
4.73151700e-01 6.55588935e+01
4.46683700e-01 6.46247164e+01
4.21696500e-01 6.36585374e+01
3.98107300e-01 6.26562840e+01
3.75837400e-01 6.16114635e+01
3.54813500e-01 6.05155649e+01
3.34965700e-01 5.93580888e+01
3.16227900e-01 5.28550000e+01
2.98538300e-01 5.20769558e+01
2.81838300e-01 5.08684229e+01
2.66072500e-01 4.93884414e+01
2.51188700e-01 4.77592537e+01
2.37137600e-01 4.60734905e+01
2.23872200e-01 4.44000110e+01
2.11348900e-01 4.25954085e+01
1.99526200e-01 4.05193298e+01
1.88364900e-01 3.82250253e+01
1.77827900e-01 3.57589898e+01
1.67880600e-01 3.25807894e+01
1.58489300e-01 2.90516688e+01
1.49623600e-01 2.62513375e+01
1.41253800e-01 2.40605242e+01
1.33352100e-01 2.21573472e+01
1.25892500e-01 2.06097564e+01
1.18850200e-01 1.94565315e+01
1.12201800e-01 1.86379034e+01
1.05925300e-01 1.80140964e+01
1.00000000e-01 1.75990000e+01
9.44060900e-02 1.73796026e+01
8.91251000e-02 1.70199636e+01
8.41395000e-02 1.67028243e+01
7.94328200e-02 1.64233103e+01
7.49894200e-02 1.61760593e+01
7.07945800e-02 1.59507501e+01
6.68344000e-02 1.57376613e+01
6.30957300e-02 1.55298307e+01
5.95662100e-02 1.53234742e+01
5.62341300e-02 1.51166302e+01
5.30884500e-02 1.49079980e+01
5.01187300e-02 1.46967861e+01
4.73151200e-02 1.44826160e+01
4.46683600e-02 1.42654565e+01
4.21696500e-02 1.40455677e+01
3.98107200e-02 1.38234741e+01
3.54813300e-02 1.33759076e+01
3.16227700e-02 1.29311689e+01
2.81838300e-02 1.25000661e+01
2.51188600e-02 1.20945205e+01
2.23872100e-02 1.17266420e+01
1.99526200e-02 1.14085107e+01
1.77827900e-02 1.11678491e+01
1.58489300e-02 1.10193640e+01
1.41253800e-02 1.09337981e+01
1.25892500e-02 1.08830429e+01
1.12201800e-02 1.08542530e+01
1.00000000e-02 1.08395163e+01
8.91251000e-03 1.08302630e+01
